satellite_1,satellite_2,distance_km,relative_speed_km_s,altitude_diff_km,inclination_diff_deg,object_type_risk,time_to_event_hours,collision_occurred,collision_probability
DEBRIS_B,Tiangong,1.441,2.712,159,13.0,0.8,142.80733755889725,0,0.8186
Hubble,ISS,1.655,12.343,139,23.2,0.2,38.26255361191122,0,0.0776
Cosmos-1408 Debris,DEBRIS_B,10.653,7.863,133,54.1,0.9,93.23045198563709,0,0.99
Hubble,GPS-79,8.849,12.083,19653,26.5,0.2,16.678502839683137,0,0.7684
Cosmos-1408 Debris,Iridium-33 Debris,27.109,8.8,365,3.8,0.9,85.26539802144971,0,0.99
GPS-79,DEBRIS_B,2.732,14.728,19652,26.5,0.8,155.27372620972858,0,0.1896
ISS,Tiangong,15.917,7.042,19,10.2,0.2,99.62067765612034,0,0.99
GPS-79,Starlink-1001,7.749,10.448,19650,2.0,0.2,14.660746032425292,0,0.7577
DEBRIS_A,Tiangong,4.745,6.975,21,10.2,0.8,5.086498102737408,0,0.8676
Hubble,Tiangong,4.022,10.194,158,13.0,0.2,88.06002556477769,0,0.3436
Tiangong,DEBRIS_B,0.628,3.616,159,13.0,0.8,103.47765511860692,0,0.6962
Cosmos-1408 Debris,DEBRIS_B,1.228,11.238,133,54.1,0.9,87.76083495721318,0,0.2774
Envisat,Hubble,32.795,7.675,235,70.1,0.2,121.06702102463517,0,0.99
Hubble,Starlink-1001,2.468,9.226,3,24.5,0.2,50.2137584720373,0,0.2435
Hubble,DEBRIS_A,32.309,0.921,137,23.2,0.8,133.9316601464877,0,0.99
Tiangong,DEBRIS_A,33.223,5.3,21,10.2,0.8,57.548085384703434,0,0.99
ISS,Cosmos-1408 Debris,1.18,6.254,7,30.9,0.9,76.74431071439662,0,0.6257
DEBRIS_B,GPS-79,17.354,4.016,19652,26.5,0.8,149.11375954028782,0,0.99
Hubble,Starlink-1001,5.299,11.392,3,24.5,0.2,68.17441402992507,0,0.409
Tiangong,Cosmos-1408 Debris,26.714,3.05,26,41.1,0.9,95.7993664427126,0,0.99
Cosmos-1408 Debris,DEBRIS_B,0.435,4.058,133,54.1,0.9,76.8589268308219,0,0.6899
ISS,DEBRIS_B,18.914,10.956,140,23.2,0.8,152.81117861021661,0,0.99
Hubble,Envisat,7.6,8.165,235,70.1,0.2,90.7518168259236,0,0.852
Starlink-1001,Cosmos-1408 Debris,1.793,13.694,135,29.6,0.9,94.89263438832982,0,0.1959
Cosmos-1408 Debris,Starlink-1001,4.47,7.636,135,29.6,0.9,65.75818101408098,0,0.8512
GPS-79,ISS,6.284,14.79,19792,3.4,0.2,161.01176074811133,0,0.2901
Cosmos-1408 Debris,DEBRIS_A,4.86,0.737,5,30.9,0.9,29.558903888420748,0,0.9822
DEBRIS_B,Hubble,5.815,13.788,1,0.0,0.8,111.29652677958842,0,0.5917
ISS,Hubble,15.365,5.753,139,23.2,0.2,58.62633276995679,0,0.99
Envisat,Tiangong,24.865,10.735,393,57.1,0.2,146.90805027168466,0,0.99
Envisat,Iridium-33 Debris,41.576,3.151,2,12.1,0.9,28.061937069561797,0,0.99
Envisat,Cosmos-1408 Debris,0.995,13.305,367,16.0,0.9,146.3142502964242,0,0.1552
Iridium-33 Debris,GPS-79,1.902,0.217,19420,31.4,0.9,51.44514459661262,0,0.9362
DEBRIS_A,Hubble,7.305,0.188,137,23.2,0.8,6.152965223388702,0,0.99
Tiangong,Envisat,4.41,6.315,393,57.1,0.2,68.5675468534295,0,0.6705
GPS-79,Iridium-33 Debris,8.372,4.206,19420,31.4,0.9,133.18105552502334,0,0.99
GPS-79,Envisat,19.989,5.427,19418,43.5,0.2,6.5705861773458185,0,0.99
GPS-79,Tiangong,4.696,4.946,19811,13.5,0.2,161.41045673065253,0,0.7798
Starlink-1001,Iridium-33 Debris,40.576,2.328,230,33.4,0.9,100.97185328925228,0,0.99
GPS-79,DEBRIS_A,1.953,12.608,19790,3.4,0.8,57.053921211840326,0,0.2304
GPS-79,ISS,0.213,9.968,19792,3.4,0.2,54.313383710507345,0,0.077
ISS,Iridium-33 Debris,11.806,2.944,372,34.8,0.9,24.613739843548082,0,0.99
Iridium-33 Debris,DEBRIS_B,3.615,1.534,232,57.9,0.9,16.402704091766594,0,0.9588
DEBRIS_B,ISS,17.013,1.356,140,23.2,0.8,135.59914790010336,0,0.99
GPS-79,DEBRIS_B,22.378,2.075,19652,26.5,0.8,132.83945273680126,0,0.99
DEBRIS_A,Cosmos-1408 Debris,42.927,5.662,5,30.9,0.9,104.92820182780119,0,0.99
Envisat,Tiangong,20.991,8.76,393,57.1,0.2,63.02477226782549,0,0.99
ISS,Tiangong,6.332,0.202,19,10.2,0.2,134.82826933571982,0,0.9708
Starlink-1001,DEBRIS_B,19.575,0.86,2,24.5,0.8,46.33921167103924,0,0.99
DEBRIS_B,Starlink-1001,9.324,2.266,2,24.5,0.8,119.23352044524471,0,0.99
Hubble,Tiangong,33.675,5.014,158,13.0,0.2,74.73594429735839,0,0.99
Iridium-33 Debris,DEBRIS_A,10.039,1.177,370,34.8,0.9,94.411509659395,0,0.99
Tiangong,Iridium-33 Debris,15.037,8.626,391,44.9,0.9,116.78150582699466,0,0.99
Envisat,DEBRIS_B,52.834,14.715,234,70.1,0.8,142.20798775366248,0,0.99
Starlink-1001,Hubble,18.814,6.518,3,24.5,0.2,34.3961781570807,0,0.99
Starlink-1001,ISS,0.123,1.919,142,1.4,0.2,123.22853314091479,0,0.4715
DEBRIS_B,Hubble,32.069,8.69,1,0.0,0.8,150.65837849460289,0,0.99
Cosmos-1408 Debris,Tiangong,21.392,7.061,26,41.1,0.9,100.68259598494362,0,0.99
ISS,Starlink-1001,0.411,3.028,142,1.4,0.2,34.61657231992812,0,0.4249
Starlink-1001,Envisat,12.393,10.678,232,45.5,0.2,146.972538955914,0,0.9675
GPS-79,Cosmos-1408 Debris,14.514,5.554,19785,27.6,0.9,119.80143861712557,0,0.99
DEBRIS_B,ISS,7.263,2.76,140,23.2,0.8,139.82621479345605,0,0.9879
DEBRIS_A,Iridium-33 Debris,55.508,5.562,370,34.8,0.9,69.29770643398084,0,0.99
Starlink-1001,Iridium-33 Debris,3.732,1.075,230,33.4,0.9,130.22124770760115,0,0.9659
Tiangong,Envisat,22.848,10.261,393,57.1,0.2,16.420971591400445,0,0.99
Iridium-33 Debris,Cosmos-1408 Debris,34.01,3.609,365,3.8,0.9,44.21736667835608,0,0.99
Tiangong,DEBRIS_B,42.061,10.68,159,13.0,0.8,17.46594168595589,0,0.99
Envisat,DEBRIS_A,2.748,3.862,372,46.9,0.8,31.85876427838453,0,0.86
Starlink-1001,Cosmos-1408 Debris,16.535,11.21,135,29.6,0.9,8.708995246535547,0,0.99
Envisat,GPS-79,17.265,3.138,19418,43.5,0.2,52.58551403487952,0,0.99
Iridium-33 Debris,DEBRIS_B,17.482,2.123,232,57.9,0.9,19.591515096002343,0,0.99
Tiangong,Iridium-33 Debris,10.361,2.939,391,44.9,0.9,59.75129102473298,0,0.99
ISS,Cosmos-1408 Debris,30.925,2.275,7,30.9,0.9,100.7783878102417,0,0.99
GPS-79,Starlink-1001,18.4,0.969,19650,2.0,0.2,59.0156142645352,0,0.99
Cosmos-1408 Debris,Hubble,5.611,2.583,132,54.1,0.9,134.9766974742148,0,0.9788
DEBRIS_B,Starlink-1001,28.81,6.059,2,24.5,0.8,167.07014423626003,0,0.99
Starlink-1001,DEBRIS_A,19.796,11.802,140,1.4,0.8,120.40444841945472,0,0.99
ISS,DEBRIS_A,45.449,9.458,2,0.0,0.8,87.43833282568603,0,0.99
ISS,Cosmos-1408 Debris,23.147,11.982,7,30.9,0.9,122.68215098344521,0,0.99
DEBRIS_A,GPS-79,6.757,12.053,19790,3.4,0.8,7.0092932432458,0,0.7962
Hubble,Tiangong,40.788,2.016,158,13.0,0.2,51.76559432466861,0,0.99
Iridium-33 Debris,Starlink-1001,18.75,10.959,230,33.4,0.9,123.9359205063931,0,0.99
DEBRIS_B,GPS-79,11.603,1.015,19652,26.5,0.8,0.38607272809333215,0,0.99
Tiangong,Envisat,6.925,2.232,393,57.1,0.2,126.44527873623743,0,0.9606
Tiangong,DEBRIS_A,9.043,0.415,21,10.2,0.8,109.42030609561084,0,0.99
Tiangong,Starlink-1001,12.312,4.466,161,11.5,0.2,115.44811399408988,0,0.99
Iridium-33 Debris,Hubble,15.48,6.613,233,57.9,0.9,36.74438579412747,0,0.99
Envisat,Iridium-33 Debris,23.302,9.733,2,12.1,0.9,4.9094363941052315,0,0.99
Envisat,ISS,7.639,12.297,374,46.9,0.2,102.33269332081346,0,0.6296
GPS-79,ISS,17.886,14.828,19792,3.4,0.2,115.78594899148614,0,0.99
GPS-79,Cosmos-1408 Debris,6.268,7.785,19785,27.6,0.9,157.23288782003348,0,0.9308
DEBRIS_B,Cosmos-1408 Debris,16.13,8.147,133,54.1,0.9,80.02724392233392,0,0.99
ISS,Starlink-1001,13.432,4.924,142,1.4,0.2,102.3878179842909,0,0.99
GPS-79,DEBRIS_B,2.792,10.752,19652,26.5,0.8,115.93131228011246,0,0.4429
ISS,Hubble,24.602,9.76,139,23.2,0.2,52.23335558955065,0,0.99
Envisat,Starlink-1001,1.123,8.347,232,45.5,0.2,122.0990354815059,0,0.1762
DEBRIS_B,Starlink-1001,36.657,10.024,2,24.5,0.8,22.43587532491634,0,0.99
Starlink-1001,DEBRIS_B,15.147,6.368,2,24.5,0.8,70.9448110788236,0,0.99
Envisat,GPS-79,21.586,8.178,19418,43.5,0.2,99.1887248990287,0,0.99
Tiangong,Starlink-1001,12.422,11.469,161,11.5,0.2,53.58761147791327,0,0.9597
DEBRIS_B,Iridium-33 Debris,25.534,7.692,232,57.9,0.9,122.43874032575904,0,0.99
Starlink-1001,DEBRIS_B,9.522,4.731,2,24.5,0.8,68.12332264186713,0,0.99
Hubble,ISS,7.346,9.767,139,23.2,0.2,167.28070209750854,0,0.7582
Iridium-33 Debris,ISS,35.726,1.291,372,34.8,0.9,84.50465710826903,0,0.99
Starlink-1001,ISS,1.39,7.37,142,1.4,0.2,150.85014064227957,0,0.2468
ISS,DEBRIS_B,6.074,4.852,140,23.2,0.8,15.406537978172661,0,0.9601
Starlink-1001,Cosmos-1408 Debris,26.001,13.958,135,29.6,0.9,1.043136106334567,0,0.99
Cosmos-1408 Debris,GPS-79,10.69,8.734,19785,27.6,0.9,28.49879067441725,0,0.9893
Tiangong,GPS-79,14.927,1.146,19811,13.5,0.2,74.52898350229721,0,0.99
Envisat,GPS-79,28.993,8.444,19418,43.5,0.2,149.32512420524887,0,0.99
Iridium-33 Debris,DEBRIS_B,47.302,8.597,232,57.9,0.9,146.92717182268066,0,0.99
Envisat,Hubble,16.927,13.218,235,70.1,0.2,21.386531022248832,0,0.99
DEBRIS_B,Envisat,16.872,4.319,234,70.1,0.8,163.50954606195302,0,0.99
Iridium-33 Debris,GPS-79,59.62,6.863,19420,31.4,0.9,156.7353321018352,0,0.99
GPS-79,Tiangong,0.794,1.997,19811,13.5,0.2,16.25968304942593,0,0.5493
Starlink-1001,Envisat,1.358,9.326,232,45.5,0.2,41.69392364548418,0,0.152
Cosmos-1408 Debris,Iridium-33 Debris,9.359,11.365,365,3.8,0.9,159.79182527553166,0,0.9556
Tiangong,GPS-79,0.582,6.68,19811,13.5,0.2,132.0460105326791,0,0.212
Hubble,Cosmos-1408 Debris,0.779,11.506,132,54.1,0.9,106.936085889098,0,0.2206
DEBRIS_A,Cosmos-1408 Debris,51.089,10.504,5,30.9,0.9,118.78864260874327,0,0.99
Tiangong,Envisat,6.358,10.159,393,57.1,0.2,100.4915303052536,0,0.6297
Cosmos-1408 Debris,GPS-79,71.424,11.504,19785,27.6,0.9,23.527621664261567,0,0.99
Cosmos-1408 Debris,DEBRIS_B,4.875,9.407,133,54.1,0.9,54.2628177669575,0,0.8046
Hubble,ISS,0.23,10.969,139,23.2,0.2,45.92810522864044,0,0.0587
Hubble,Iridium-33 Debris,31.21,3.729,233,57.9,0.9,85.89140615135872,0,0.99
Iridium-33 Debris,Starlink-1001,2.591,13.457,230,33.4,0.9,149.6321795570141,0,0.2806
ISS,DEBRIS_A,18.02,13.243,2,0.0,0.8,129.70068768375995,0,0.99
DEBRIS_B,Starlink-1001,1.727,1.289,2,24.5,0.8,21.836937904491528,0,0.8886
Tiangong,DEBRIS_B,66.493,6.956,159,13.0,0.8,71.64666264973937,0,0.99
Envisat,Iridium-33 Debris,13.878,12.731,2,12.1,0.9,66.33309988150478,0,0.99
Envisat,Cosmos-1408 Debris,1.275,7.459,367,16.0,0.9,62.374068107809535,0,0.5497
DEBRIS_A,GPS-79,5.217,14.641,19790,3.4,0.8,112.8857235691769,0,0.4542
Envisat,DEBRIS_A,62.531,6.023,372,46.9,0.8,92.62979174900764,0,0.99
Cosmos-1408 Debris,Tiangong,1.73,2.951,26,41.1,0.9,71.66256329900222,0,0.8556
Cosmos-1408 Debris,ISS,9.761,2.515,7,30.9,0.9,17.313831195200695,0,0.99
DEBRIS_A,Tiangong,3.527,8.907,21,10.2,0.8,69.57650062047732,0,0.6663
Hubble,Tiangong,13.255,13.017,158,13.0,0.2,54.5495039394676,0,0.9578
Iridium-33 Debris,DEBRIS_A,6.513,7.103,370,34.8,0.9,140.33401357875815,0,0.9491
Tiangong,DEBRIS_A,2.067,4.63,21,10.2,0.8,129.58137984722634,0,0.7764
Cosmos-1408 Debris,GPS-79,6.407,13.093,19785,27.6,0.9,66.00958159797237,0,0.7457
ISS,DEBRIS_B,25.803,9.672,140,23.2,0.8,18.321232493389953,0,0.99
Cosmos-1408 Debris,Tiangong,4.419,10.159,26,41.1,0.9,56.69176990191997,0,0.7234
ISS,GPS-79,17.709,14.477,19792,3.4,0.2,132.6606800782477,0,0.99
Tiangong,Starlink-1001,0.407,7.293,161,11.5,0.2,68.28074961145147,0,0.1702
Cosmos-1408 Debris,GPS-79,10.396,12.646,19785,27.6,0.9,10.00889457188224,0,0.961
ISS,DEBRIS_A,16.668,14.291,2,0.0,0.8,135.20657732446745,0,0.99
Iridium-33 Debris,DEBRIS_B,14.085,1.639,232,57.9,0.9,143.81602541344338,0,0.99
Cosmos-1408 Debris,GPS-79,1.792,0.408,19785,27.6,0.9,153.37285871595924,0,0.9291
Starlink-1001,GPS-79,10.665,8.744,19650,2.0,0.2,110.29469749344423,0,0.9573
Envisat,Tiangong,21.699,12.243,393,57.1,0.2,105.14539620098502,0,0.99
Starlink-1001,GPS-79,55.848,8.399,19650,2.0,0.2,149.36486612586845,0,0.99
Envisat,Starlink-1001,7.319,0.262,232,45.5,0.2,166.27065552496038,0,0.9817
DEBRIS_B,Cosmos-1408 Debris,6.462,7.302,133,54.1,0.9,139.92100023791605,0,0.9448
DEBRIS_B,Cosmos-1408 Debris,11.374,5.113,133,54.1,0.9,119.94489203424718,0,0.99
Hubble,DEBRIS_B,26.263,9.879,1,0.0,0.8,127.61996552574492,0,0.99
Iridium-33 Debris,Envisat,1.303,1.721,2,12.1,0.9,167.0241259657102,0,0.8738
Tiangong,Hubble,8.504,6.527,158,13.0,0.2,6.159514177799426,0,0.9367
Cosmos-1408 Debris,Envisat,6.873,6.205,367,16.0,0.9,96.0519140428549,0,0.9669
Hubble,Envisat,2.277,14.372,235,70.1,0.2,5.828360965415108,0,0.0588
Cosmos-1408 Debris,Envisat,15.737,3.652,367,16.0,0.9,98.79748015312796,0,0.99
Cosmos-1408 Debris,ISS,10.836,4.254,7,30.9,0.9,134.010959775135,0,0.99
DEBRIS_B,DEBRIS_A,8.612,14.403,138,23.2,0.8,130.2259544191609,0,0.83
Iridium-33 Debris,DEBRIS_B,5.204,11.122,232,57.9,0.9,23.616248736759143,0,0.7437
Envisat,Starlink-1001,18.511,2.163,232,45.5,0.2,42.76564679731607,0,0.99
Tiangong,Starlink-1001,19.0,10.198,161,11.5,0.2,95.15659920719906,0,0.99
GPS-79,Envisat,33.085,9.534,19418,43.5,0.2,74.12795851897181,0,0.99
DEBRIS_A,Iridium-33 Debris,5.911,2.851,370,34.8,0.9,132.11528929152,0,0.9802
Starlink-1001,Tiangong,18.6,1.11,161,11.5,0.2,62.67252889422197,0,0.99
Iridium-33 Debris,Hubble,1.681,2.178,233,57.9,0.9,88.58396648814968,0,0.8794
Hubble,DEBRIS_B,2.598,9.252,1,0.0,0.8,114.17984258063466,0,0.5309
ISS,Starlink-1001,14.922,3.066,142,1.4,0.2,5.152276671596385,0,0.99
Cosmos-1408 Debris,Iridium-33 Debris,10.635,0.546,365,3.8,0.9,47.71922856929301,0,0.99
ISS,DEBRIS_A,24.13,14.32,2,0.0,0.8,34.48226676760562,0,0.99
Tiangong,ISS,3.534,11.403,19,10.2,0.2,113.37745620204483,0,0.222
DEBRIS_A,Hubble,3.213,14.488,137,23.2,0.8,111.95403639280397,0,0.2423
GPS-79,Tiangong,12.43,9.85,19811,13.5,0.2,22.322084122834415,0,0.9749
GPS-79,Starlink-1001,4.253,0.461,19650,2.0,0.2,72.76207602878245,0,0.9159
DEBRIS_B,GPS-79,4.485,13.162,19652,26.5,0.8,107.97643382411145,0,0.4734
Hubble,ISS,26.217,1.743,139,23.2,0.2,4.750644823688561,0,0.99
Cosmos-1408 Debris,Iridium-33 Debris,1.941,13.924,365,3.8,0.9,145.58857147269742,0,0.1967
Cosmos-1408 Debris,GPS-79,10.748,4.199,19785,27.6,0.9,81.85383534177733,0,0.99
Envisat,Starlink-1001,10.822,1.636,232,45.5,0.2,139.07571015257022,0,0.99
DEBRIS_A,Cosmos-1408 Debris,11.84,5.011,5,30.9,0.9,14.264200972666345,0,0.99
Tiangong,Hubble,25.641,9.958,158,13.0,0.2,17.13382522220962,0,0.99
Cosmos-1408 Debris,Envisat,57.214,14.797,367,16.0,0.9,85.58533232820825,0,0.99
Iridium-33 Debris,ISS,17.924,2.91,372,34.8,0.9,15.39650924710666,0,0.99
Envisat,Cosmos-1408 Debris,20.65,0.239,367,16.0,0.9,167.17916344846776,0,0.99
GPS-79,Starlink-1001,14.886,13.563,19650,2.0,0.2,160.54411884010716,0,0.9776
ISS,DEBRIS_A,4.863,10.514,2,0.0,0.8,7.354549441497804,0,0.7062
Starlink-1001,GPS-79,8.93,2.078,19650,2.0,0.2,151.44885396944716,0,0.9858
GPS-79,Hubble,6.378,7.053,19653,26.5,0.2,47.998497715582474,0,0.8135
Envisat,DEBRIS_B,14.075,12.38,234,70.1,0.8,3.426215997356753,0,0.99
Hubble,DEBRIS_A,28.52,6.31,137,23.2,0.8,87.98505171953335,0,0.99
ISS,Tiangong,24.916,2.684,19,10.2,0.2,114.17208992918994,0,0.99
Iridium-33 Debris,Envisat,17.289,12.779,2,12.1,0.9,39.57523559805887,0,0.99
Cosmos-1408 Debris,DEBRIS_A,22.348,13.784,5,30.9,0.9,17.045008091964444,0,0.99
Iridium-33 Debris,GPS-79,26.607,10.138,19420,31.4,0.9,54.403693370453134,0,0.99
DEBRIS_B,Hubble,4.891,9.72,1,0.0,0.8,22.432453341611776,0,0.7558
GPS-79,DEBRIS_A,2.354,6.047,19790,3.4,0.8,22.25230369108217,0,0.7237
Envisat,Cosmos-1408 Debris,1.936,7.655,367,16.0,0.9,124.76064558954977,0,0.6157
Hubble,Starlink-1001,10.222,2.683,3,24.5,0.2,105.48016021084634,0,0.99
DEBRIS_A,Hubble,9.874,11.654,137,23.2,0.8,104.50990721958208,0,0.9544
DEBRIS_B,Hubble,2.935,13.569,1,0.0,0.8,58.798933784550734,0,0.2683
Tiangong,Hubble,18.031,11.404,158,13.0,0.2,79.19708628038559,0,0.99
DEBRIS_A,Tiangong,42.863,3.267,21,10.2,0.8,91.80915036531013,0,0.99
Starlink-1001,Cosmos-1408 Debris,31.95,6.19,135,29.6,0.9,40.008064535686444,0,0.99
Starlink-1001,Tiangong,0.732,8.527,161,11.5,0.2,141.4074139391936,0,0.1428
Hubble,Cosmos-1408 Debris,5.347,12.832,132,54.1,0.9,35.695506717084136,0,0.6511
DEBRIS_B,Envisat,22.672,4.742,234,70.1,0.8,154.2235810845424,0,0.99
Hubble,Tiangong,14.93,9.635,158,13.0,0.2,161.3846126231753,0,0.99
DEBRIS_A,Envisat,51.726,14.381,372,46.9,0.8,13.454635272614604,0,0.99
ISS,Tiangong,19.703,10.827,19,10.2,0.2,16.720511110033172,0,0.99
ISS,Starlink-1001,0.466,2.513,142,1.4,0.2,76.08651060301891,0,0.4699
ISS,DEBRIS_B,10.219,2.286,140,23.2,0.8,106.72251581405045,0,0.99
ISS,Envisat,27.261,1.85,374,46.9,0.2,136.48899473547942,0,0.99
Envisat,Tiangong,7.83,11.656,393,57.1,0.2,115.75610576297437,0,0.6938
Hubble,Tiangong,2.635,14.265,158,13.0,0.2,34.63103158588557,0,0.0716
Cosmos-1408 Debris,DEBRIS_A,32.93,8.212,5,30.9,0.9,75.56707419701524,0,0.99
Tiangong,ISS,23.732,4.731,19,10.2,0.2,80.33815603284201,0,0.99
ISS,Tiangong,6.452,6.217,19,10.2,0.2,88.41549117791358,0,0.8533
Cosmos-1408 Debris,Iridium-33 Debris,15.504,11.479,365,3.8,0.9,95.8856739974601,0,0.99
DEBRIS_A,DEBRIS_B,8.572,13.338,138,23.2,0.8,24.900848513126697,0,0.8681
Iridium-33 Debris,DEBRIS_A,10.5,5.571,370,34.8,0.9,83.19912830785593,0,0.99
DEBRIS_B,Envisat,0.196,0.923,234,70.1,0.8,129.60748849598187,0,0.8055
Starlink-1001,Tiangong,3.366,6.771,161,11.5,0.2,118.35741531428103,0,0.5129
Cosmos-1408 Debris,ISS,4.756,13.608,7,30.9,0.9,57.841147925033084,0,0.5239
ISS,Tiangong,9.034,1.509,19,10.2,0.2,61.13810901726768,0,0.9886
DEBRIS_A,Iridium-33 Debris,21.135,0.881,370,34.8,0.9,83.65406336196052,0,0.99
DEBRIS_A,Cosmos-1408 Debris,35.025,5.968,5,30.9,0.9,144.43338936048156,0,0.99
DEBRIS_A,Tiangong,52.791,0.921,21,10.2,0.8,158.91281389971647,0,0.99
Hubble,Envisat,64.14,11.26,235,70.1,0.2,132.7330479784705,0,0.99
Tiangong,Cosmos-1408 Debris,12.776,14.337,26,41.1,0.9,104.664776712445,0,0.9799
Cosmos-1408 Debris,Starlink-1001,21.383,6.586,135,29.6,0.9,20.92970151045839,0,0.99
ISS,Iridium-33 Debris,11.95,11.071,372,34.8,0.9,137.2722639468595,0,0.9885
ISS,Starlink-1001,16.708,14.624,142,1.4,0.2,63.25217673074003,0,0.9875
Envisat,Cosmos-1408 Debris,0.287,6.828,367,16.0,0.9,110.33308741562875,0,0.4738
DEBRIS_A,GPS-79,24.454,1.085,19790,3.4,0.8,32.438307186723364,0,0.99
Cosmos-1408 Debris,GPS-79,0.03,8.306,19785,27.6,0.9,146.55369370696965,1,0.337
Envisat,DEBRIS_A,22.995,11.927,372,46.9,0.8,92.93540514941039,0,0.99
Starlink-1001,DEBRIS_B,5.372,12.859,2,24.5,0.8,132.34128881062324,0,0.6054
Cosmos-1408 Debris,ISS,4.367,14.323,7,30.9,0.9,50.66054971285482,0,0.4223
Starlink-1001,Tiangong,8.203,1.251,161,11.5,0.2,126.84780134448212,0,0.9841
Starlink-1001,Envisat,6.09,7.754,232,45.5,0.2,54.32153005350666,0,0.7537
Cosmos-1408 Debris,GPS-79,43.476,14.569,19785,27.6,0.9,155.39082784255314,0,0.99
DEBRIS_A,Envisat,3.524,6.134,372,46.9,0.8,160.90528073477546,0,0.8208
Cosmos-1408 Debris,Hubble,6.739,14.125,132,54.1,0.9,115.11422445492732,0,0.7175
DEBRIS_B,Iridium-33 Debris,11.059,12.806,232,57.9,0.9,17.46608238607062,0,0.9703
Iridium-33 Debris,Starlink-1001,21.425,0.136,230,33.4,0.9,19.473093977901986,0,0.99
ISS,Tiangong,0.009,6.641,19,10.2,0.2,14.685668838976959,1,0.1697
Envisat,ISS,21.755,5.629,374,46.9,0.2,125.91527972478,0,0.99
DEBRIS_A,Envisat,1.474,8.909,372,46.9,0.8,82.65122240411068,0,0.4168
Cosmos-1408 Debris,GPS-79,6.126,0.675,19785,27.6,0.9,47.90795436477469,0,0.99
Hubble,Cosmos-1408 Debris,22.271,9.984,132,54.1,0.9,50.71509718396808,0,0.99
ISS,DEBRIS_B,16.653,9.876,140,23.2,0.8,13.964916987268872,0,0.99
Cosmos-1408 Debris,Iridium-33 Debris,1.941,0.331,365,3.8,0.9,122.96961171041235,0,0.9353
GPS-79,ISS,25.324,12.942,19792,3.4,0.2,114.77767722635511,0,0.99
Tiangong,Hubble,47.919,12.312,158,13.0,0.2,100.43767955303659,0,0.99
DEBRIS_B,DEBRIS_A,2.726,4.387,138,23.2,0.8,98.96141988184823,0,0.8385
Envisat,DEBRIS_A,12.295,9.565,372,46.9,0.8,37.358064556218984,0,0.99
DEBRIS_B,Starlink-1001,5.272,1.634,2,24.5,0.8,146.8449908887082,0,0.9769
Iridium-33 Debris,Cosmos-1408 Debris,20.256,3.372,365,3.8,0.9,16.50343895043241,0,0.99
Envisat,Iridium-33 Debris,1.741,11.253,2,12.1,0.9,59.3812400496912,0,0.3306
DEBRIS_B,GPS-79,5.86,1.297,19652,26.5,0.8,4.678209881791471,0,0.9843
Hubble,Iridium-33 Debris,4.499,11.096,233,57.9,0.9,83.31562866161477,0,0.6728
Tiangong,Iridium-33 Debris,5.201,1.345,391,44.9,0.9,82.00486934283587,0,0.982
Starlink-1001,Iridium-33 Debris,0.031,5.335,230,33.4,0.9,1.9833605477565361,1,0.5535
Iridium-33 Debris,Hubble,0.65,3.979,233,57.9,0.9,137.95722297641908,0,0.7174
Iridium-33 Debris,Starlink-1001,2.61,8.491,230,33.4,0.9,122.93498009150221,0,0.6359
Tiangong,Starlink-1001,10.065,12.343,161,11.5,0.2,122.08618213422483,0,0.8494
DEBRIS_B,Hubble,2.372,1.121,1,0.0,0.8,54.12664291371402,0,0.9205
Cosmos-1408 Debris,ISS,1.325,13.965,7,30.9,0.9,101.05237832499478,0,0.151
Tiangong,DEBRIS_B,31.752,13.059,159,13.0,0.8,30.132259221377108,0,0.99
DEBRIS_B,Envisat,46.195,11.277,234,70.1,0.8,12.049355535946994,0,0.99
Tiangong,ISS,10.97,2.079,19,10.2,0.2,119.04285500751827,0,0.99
Iridium-33 Debris,DEBRIS_B,2.02,5.383,232,57.9,0.9,156.5122433290725,0,0.7677
Tiangong,DEBRIS_A,2.525,14.976,21,10.2,0.8,149.89023668450113,0,0.1638
Iridium-33 Debris,Cosmos-1408 Debris,3.951,6.549,365,3.8,0.9,107.59542069401618,0,0.8595
ISS,GPS-79,15.718,7.764,19792,3.4,0.2,113.43852573401823,0,0.99
Iridium-33 Debris,Tiangong,6.695,0.408,391,44.9,0.9,7.350633301130204,0,0.99
Starlink-1001,DEBRIS_B,6.56,9.703,2,24.5,0.8,30.771616341404112,0,0.8775
Starlink-1001,Envisat,24.614,13.917,232,45.5,0.2,162.44873323226534,0,0.99
Iridium-33 Debris,ISS,52.675,0.889,372,34.8,0.9,158.87324087683322,0,0.99
DEBRIS_A,Tiangong,9.467,9.044,21,10.2,0.8,26.273097589062992,0,0.9739
DEBRIS_B,ISS,9.507,1.822,140,23.2,0.8,140.8618918175966,0,0.99
Envisat,GPS-79,18.522,7.441,19418,43.5,0.2,106.60052665508705,0,0.99
ISS,Tiangong,20.509,8.795,19,10.2,0.2,64.12616792553645,0,0.99
DEBRIS_B,Iridium-33 Debris,19.27,6.749,232,57.9,0.9,155.31807481668005,0,0.99
GPS-79,DEBRIS_A,1.015,13.637,19790,3.4,0.8,112.20969297066675,0,0.1209
Envisat,DEBRIS_B,17.299,4.078,234,70.1,0.8,43.29209776788323,0,0.99
Envisat,Starlink-1001,39.105,3.274,232,45.5,0.2,134.26783579161741,0,0.99
